channelTitle,title,category_id,views,likes,comments,tags,publishedAt
성시경 SUNG SI KYUNG,[성시경 노래] 15. 아리랑 l Sung Si Kyung Music,10,169754,6249,666,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-24T03:00:12Z
성시경 SUNG SI KYUNG,[성시경 노래] 14. 태양계 l Sung Si Kyung Music,10,538643,15557,1435,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad', '강승원']",2022-01-20T03:00:12Z
성시경 SUNG SI KYUNG,[성시경 노래] 13. 잊지 말기로 해 (With.장필순) l Sung Si Kyung Music,10,999138,23893,1833,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-17T03:00:09Z
성시경 SUNG SI KYUNG,[성시경 노래] 12. When You Look in My Eyes l Sung Si Kyung Music,10,296455,8121,905,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-13T03:00:12Z
성시경 SUNG SI KYUNG,[성시경 노래] 11. 그리움 l Sung Si Kyung Music,10,308884,7968,792,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-10T03:00:14Z
성시경 SUNG SI KYUNG,[성시경 노래] 10. 외워두세요 l Sung Si Kyung Music,10,635537,13037,1557,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-06T03:00:14Z
성시경 SUNG SI KYUNG,[성시경 노래] 9. 좋을텐데 l Sung Si Kyung Music,10,541314,17045,1561,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad']",2022-01-03T03:00:13Z
성시경 SUNG SI KYUNG,[성시경 노래] 8. 차마... l Sung Si Kyung Music,22,1501175,22756,2468,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄']",2021-12-30T03:00:09Z
성시경 SUNG SI KYUNG,[성시경 노래] 7. 너를 사랑해 (With.한동준)  l Sung Si Kyung Music,10,485946,15967,1557,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '처음', '피아노', 'Ballad', 'k-pop', 'k ballad']",2021-12-27T05:00:13Z
성시경 SUNG SI KYUNG,[성시경 노래] 6. 비처럼 음악처럼 l Sung Si Kyung Music,22,499733,12706,1667,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '처음', '피아노', 'Ballad', 'k-pop', 'k ballad']",2021-12-23T03:30:13Z
성시경 SUNG SI KYUNG,"[성시경 노래] 5. 소박했던, 행복했던 l Sung Si Kyung Music",10,448669,11951,1386,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '처음', '피아노', 'Ballad', 'k-pop', 'k ballad', '토이', '2000년대 발라드', '감성 발라드', '유희열', 'toy']",2021-12-20T03:00:14Z
성시경 SUNG SI KYUNG,[성시경 노래] 4. 너는 나의 봄이다 l Sung Si Kyung Music,10,1634683,26435,2301,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', '시경 음악', '성시경 노래', '성발라', '발라드', '노래', '처음', '피아노', 'Ballad', 'k-pop', 'k ballad', '성시경 노래 추천', '시크릿가든', 'OST', '너나봄', '봄 노래 추천', '겨울 노래 추천']",2021-12-16T03:00:13Z
성시경 SUNG SI KYUNG,[성시경 노래] 3. 두 사람 l Sung Si Kyung music,10,1584813,29207,2799,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '피아노', 'Ballad', 'k-pop', 'k ballad', '두사람']",2021-12-13T03:00:11Z
성시경 SUNG SI KYUNG,[성시경 노래] 2. 바람 그대 l Sung Si Kyung music,10,337133,11528,1319,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', '성시경 노래', '성시경 콘서트', '성시경 음악', '노래', '발라드', '성발라', '한국노래', 'Kpop', 'music']",2021-12-09T03:00:13Z
성시경 SUNG SI KYUNG,[성시경 노래] 1. 처음 l Sung Si Kyung music - It's you,22,417500,16042,1906,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', '성시경 음악', '성시경 노래', '성발라', '발라드', '노래', '처음', '피아노', 'Ballad', 'k-pop', 'k ballad']",2021-12-06T03:00:13Z
성시경 SUNG SI KYUNG,[LIVE] 성시경 ’I LOVE U’ Band Live Ver. | Sung Si Kyung ‘I LOVE U’ Band Live Ver.,10,419487,13710,1630,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', '성시경노래', '성시경음악', 'Kpop', 'kfood', 'koreaballad', 'ballad', '한국노래', '한국음악', 'Band', 'Live']",2021-08-01T03:00:13Z
성시경 SUNG SI KYUNG,성시경 ’우리 한 때 사랑한 건’ Live Clip |  Sung Si Kyung ‘That we were once in love’,10,813071,13396,1015,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', '성시경노래', '성시경음악']",2021-06-07T01:00:04Z
성시경 SUNG SI KYUNG,성시경 ’방랑자’ Live Clip |  Sung Si Kyung ‘Wanderer’,10,412954,8907,866,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', '성시경레시피', '성시경노래', '성시경음악', '성식영']",2021-06-07T01:00:06Z
성시경 SUNG SI KYUNG,성시경  ’Mom and dad’ Live Clip |  Sung Si Kyung ’Mom and dad’,10,175808,4361,378,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', '성시경노래', '성시경음악']",2021-06-07T01:00:03Z
성시경 SUNG SI KYUNG,Melody by 玉置浩二,22,199558,5721,664,"['성시경', 'melody', '玉置浩二']",2021-03-14T12:16:12Z
성시경 SUNG SI KYUNG,Have yourself a merry little Christmas 🎄,10,182862,8289,1287,"['성시경', '캐롤', '성시경캐롤']",2020-12-22T11:18:12Z
